ID,Text,Pronoun,Pronoun-offset,A,A-offset,A-Coref,B,B-offset,B-Coref,
3074,"An internal NUM report by Gavin QC found that Scargill had used some of the Libyan money to pay for improvements to his bungalow but not to pay off his mortgage , and stated that Scargill's failure to make a full report on the Soviet money donated for the Welsh miners was ""a remarkable breach of duty"" and that he should repay the money back to the NUM .",he,74,Scargill,47,TRUE,Scargill,47,FALSE
3075,"However, an article published in The Times in August 2015 stated that Scargill had spoken to the Bakers, Food and Allied Workers Union conference in June 2015, and that he was due to appear alongside Jeremy at the Orgreave Truth & Justice Campaign in September 2015 .",he,27,Scargill,71,TRUE,Jeremy,201,FALSE
3076,"Yarros wrote that Tucker ""opposed savagely any and all reform movements that had paternalistic aims, and looked to the state for aid and fulfillment"", further stating: For the same reason, consistent, unrelenting opposition to compulsion, he combated ""populism,"" ""greenbackism,"" the single-tax movement, and all forms of socialism and communism .",he,117,Yarros,1,TRUE,Tucker,19,FALSE
3077,"Despite initially low expectations, his 2016 campaign generated significant grassroots enthusiasm and funding from small-dollar donors, carrying Sanders to victory against eventual nominee Hillary in 23 primaries and caucuses before he conceded in July .",he,234,Sanders,146,TRUE,Hillary,190,FALSE
3078,"Joan, a member of the University of Chicago CORE chapter at the time and a fellow participant in the sit-ins, described Sanders in a 2016 interview as ""a swell guy, a nice Jewish boy from Brooklyn, but he wasn't terribly charismatic .",he,20,Joan,1,TRUE,Sanders,121,FALSE
3079,"Dean said in May 2005 that he considered Sanders an ally who ""votes with the Democrats 98% of the time . """,he,28,Dean,1,TRUE,Sanders,42,FALSE
3080,"His endorsement of Mondale was lukewarm , but he supported Jackson enthusiastically .",he,47,Mondale,20,TRUE,Jackson,60,FALSE
3081,"Sanders was frequently questioned on the controversy over Hillary's use of an unauthorized and unsecured private e-mail server for her correspondence as Secretary of State, and he consistently refused to use the allegations of wrongdoing in his campaign message .",he,39,Sanders,1,TRUE,Hillary,59,FALSE
3082,"and Albert; the tradition of Helen and Ella; the tradition of John who is the founder of pragmatism, but he was a democratic socialist, too .",he,14,Albert,5,FALSE,John,63,TRUE
3083,"In July, in an effort to win Sanders's endorsement and his supporters' approval, Clinton endorsed several new policies he had advocated for, including plans to eliminate tuition at public colleges and universities and to increase spending for community health centers .",he,120,Sanders,30,FALSE,Clinton,82,TRUE
3084,"After Sanders lost the primary to Clinton, Jill of the Green Party offered to let Sanders run on the Green ticket, but he did not respond to her offer .",he,21,Sanders,7,TRUE,Clinton,35,FALSE
3085,"""Bernie or Bust"" refers to the intention of some of Sanders's supporters not to vote for Hillary if she won the Democratic nomination, but rather to write in Sanders, vote for a third-party candidate such as Jill or Gary, or not to vote at all .",she,101,Sanders,53,FALSE,Hillary,90,TRUE
3086,"Sanders repeatedly said he would vote for Clinton in the general election in order to avoid a ""disastrous"" Trump presidency and encouraged his supporters to do the same .",he,25,Sanders,1,TRUE,Clinton,43,FALSE
3087,"In a July 26, 2012 speech on the Senate floor, Sanders addressed claims made by Senator Jim: ""The bottom line is when Senator Inhofe says global warming is a hoax, he is just dead wrong, according to the vast majority of climate scientists . """,he,31,Sanders,48,FALSE,Senator Inhofe,119,TRUE
3088,"Bradley's childhood hero Dick had won the Heisman Trophy at Princeton, and he wore #42 in his honor .",he,21,Bradley,1,FALSE,Dick,26,TRUE
3089,"Jackson announced his acceptance of the position of head coach of the Los Angeles Lakers while Bradley was campaigning in California in 1999, and he was a ""regular draw on the Bradley money trail"" during the campaign .",he,38,Jackson,1,TRUE,Bradley,96,FALSE
3090,"On March 9, 2000, after failing to win any of the first 20 primaries and caucuses in the election process, Bradley withdrew his campaign and endorsed Gore; he ruled out the idea of running as the vice-presidential candidate and did not answer questions about possible future runs for the presidency .",he,48,Bradley,108,TRUE,Gore,151,FALSE
3091,"In January 2008, Bradley announced that he was supporting Barack in the 2008 Democratic primary .",he,41,Bradley,18,TRUE,Barack,59,FALSE
3092,"Clinton was also a member of the Order of DeMolay, a youth group affiliated with Freemasonry, but he never became a Freemason .",he,31,Clinton,1,TRUE,Freemason,82,FALSE
3093,"Although legal, Clinton's actions with respect to the draft and deciding whether to serve in the military were criticized during his first presidential campaign by conservatives and some Vietnam veterans, some of whom charged that he had used Fulbright's influence to avoid military service .",he,52,Clinton,17,TRUE,Fulbright,244,FALSE
3094,"Clinton's 1992 campaign manager, James, successfully argued that Clinton's letter in which he declined to join the ROTC should be made public, insisting that voters, many of whom had also opposed the Vietnam War, would understand and appreciate his position .",he,92,Clinton,1,FALSE,James,34,TRUE
3095,Clinton repeatedly condemned Bush for making a promise he failed to keep .,he,56,Clinton,1,TRUE,Bush,30,FALSE
3096,"At the end of this operation Clinton announced that ""So long as Saddam remains in power, he will remain a threat to his people, his region, and the world .",he,5,Clinton,30,FALSE,Saddam,65,TRUE
3097,Clinton also appointed the nation's first openly gay or lesbian federal judge when he named Deborah to the U .,he,25,Clinton,1,TRUE,Deborah,93,FALSE
3098,"In 1998, lawyers for Paula released court documents that alleged a pattern of sexual harassment by Clinton when he was Governor of Arkansas .",he,109,Paula,22,FALSE,Clinton,100,TRUE
3099,"Considering Bill's remarks, many thought he could not rally Hillary supporters behind Obama after Obama won the primary .",he,42,Bill,13,TRUE,Hillary,61,FALSE
3100,"While Hillary was in South Korea, she and Cheryl worked to convince SAE-A, a large apparel subcontractor, to invest in Haiti despite the company's deep concerns about plans to raise the minimum wage .",she,35,Hillary,7,TRUE,Cheryl,43,FALSE
3101,"Hillary said she and Bill came out of the White House financially ""broke"" and in debt, especially due to large legal fees incurred during their years in the White House .",she,14,Hillary,1,TRUE,Bill,22,FALSE
3102,"On the card, Locke wrote the year 1918 as the year he was accepted into the Bah religion, and wrote Washington, D .",he,5,Locke,14,TRUE,Bah,77,FALSE
3103,"The marriage to Anna ended in divorce in 1912, and he wed actress Fania in 1914 .",he,2,Anna,17,TRUE,Fania,67,FALSE
3104,Gertrude sent Van a letter from France writing that the novel was the best thing he had ever written .,he,54,Gertrude,1,TRUE,Van,15,FALSE
3105,"In the early 1940s, Ellington began a nearly thirty-year collaboration with composer-arranger-pianist Billy, whom he called his writing and arranging companion .",he,5,Ellington,21,FALSE,Billy,103,TRUE
3106,"Will, Ziegfeld's musical supervisor, recommended Ellington for the show, and, according to John's Beyond Category: The Life and Genius of Duke Ellington, ""Perhaps during the run of Show Girl, Ellington received what he later termed 'valuable lessons in orchestration from Will .",he,65,Will,1,FALSE,Ellington,50,TRUE
3107,"From 1936, Ellington began to make recordings with smaller groups drawn from his then-15-man orchestra and he composed pieces intended to feature a specific instrumentalist, as with ""Jeep's Blues"" for Johnny, ""Yearning for Love"" for Lawrence, ""Trumpet in Spades"" for Rex, ""Echoes of Harlem"" for Cootie and ""Clarinet Lament"" for Barney .",he,83,Ellington,12,TRUE,Johnny,202,FALSE
3108,"During a period when Ellington was between recording contracts, he made records with Louis , Coleman, John and participated in a session with Charles and Max which produced the Money Jungle album .",he,18,Ellington,22,TRUE,Louis,86,FALSE
3109,"Like Haydn and Mozart, Ellington conducted his orchestra from the piano he always played the keyboard parts when the Sacred Concerts were performed .",he,51,Haydn,6,FALSE,Ellington,24,TRUE
3110,"Ellington married his high school sweetheart, Edna , on July 2, 1918, when he was 19 .",he,40,Ellington,1,FALSE,Edna,47,TRUE
3111,Carpenter continued to visit Dalton while he was tutor .,he,43,Carpenter,1,FALSE,Dalton,30,TRUE
3112,"Influenced by a disciple of Engels, Henry, he joined the Social Democratic Federation in 1883 and attempted to form a branch in the city .",he,44,Engels,29,FALSE,Henry,37,TRUE
3113,"Carpenter was devastated and he sold their house and lodged for a short time, with his companion and carer Ted, at 17 Wodeland Avenue, just a short walk from Mountside .",he,30,Carpenter,1,TRUE,Ted,108,FALSE
3114,"Frederick's mother remained on the plantation about 12 miles away, only visiting Frederick a few times before her death when he was 7 years old .",he,16,Frederick,1,TRUE,Frederick,1,FALSE
3115,"Hugh disapproved of the tutoring, feeling that literacy would encourage slaves to desire freedom; Douglass later referred to this as the ""first decidedly antislavery lecture"" he had ever heard .",he,22,Hugh,1,FALSE,Douglass,99,TRUE
3116,"When Douglass was hired out to William, he taught other slaves on the plantation to read the New Testament at a weekly Sunday school .",he,2,Douglass,6,TRUE,William,32,FALSE
3117,"In 1837, Douglass met and fell in love with Anna, a free black woman in Baltimore about five years older than he .",he,111,Douglass,10,FALSE,Anna,45,TRUE
3118,"Many supporters tried to encourage Douglass to remain in England but, with his wife still in Massachusetts and three million of his black brethren in bondage in the United States, he returned to America in the spring of 1847, soon after the death of Daniel .",he,163,Douglass,36,TRUE,Daniel,251,FALSE
3119,"As a child, Douglass was exposed to a number of religious sermons, and in his youth, he sometimes heard Sophia reading the Bible .",he,86,Douglass,13,TRUE,Sophia,105,FALSE
3120,"In that speech, Douglass spoke frankly about Lincoln, noting what he perceived as both positive and negative attributes of the late President .",he,67,Douglass,17,TRUE,Lincoln,46,FALSE
3121,"Douglass had met Auld's daughter, Amanda, some years prior; she had requested the meeting and had subsequently attended and cheered one of Douglass' speeches .",she,61,Douglass,1,FALSE,Amanda,35,TRUE
3122,"Smoove in a 2016 episode of Epic Rap Battles of History, in which he battles Thomas, as portrayed by Peter .",he,67,Smoove,1,TRUE,Thomas,78,FALSE
3123,"Jackman spent periods in Europe, particularly in Paris where he met expatriate writer Edouard .",he,57,Jackman,1,TRUE,Edouard,87,FALSE
3124,Jackman's sister Ivie instituted the Harold Jackson Memorial Committee and she was chairman .,she,76,Jackman,1,FALSE,Ivie,18,TRUE
3125,"In New York, Jones married a Baptist preacher, David, with whom she had eight children, born between 1927 and 1943 .",she,65,Jones,14,FALSE,David,48,TRUE
3126,Eldridge's harsh criticism of Baldwin in Soul on Ice and elsewhere and Baldwin's return to southern France contributed to the sense that he was not in touch with his readership .,he,63,Eldridge,1,FALSE,Baldwin,31,TRUE
3127,"In Baldwin's 1949 essay ""Everybody's Protest Novel"", however, he indicated that Native Son, like Harriet's Uncle Tom's Cabin, lacked credible characters and psychological complexity, and the friendship between the two authors ended .",he,63,Baldwin,4,TRUE,Native Son,81,FALSE
3128,"Baldwin influenced the work of French painter Philippe, whom he met in Paris in the early 1960s .",he,21,Baldwin,1,FALSE,Philippe,47,TRUE
3129,"In 1910, Johnson married Grace, whom he had met in New York City several years earlier while working as a songwriter .",he,38,Johnson,10,FALSE,Grace,26,TRUE
3130,"Toomer returned to New York, where he became friends with Waldo .",he,31,Toomer,1,TRUE,Waldo,59,FALSE
3131,"In 1939 Toomer changed his name again, using ""Nathan"", to emphasize that he was male .",he,74,Toomer,9,TRUE,Nathan,47,FALSE
3132,"While with Whitman, he recorded two duets with fellow band member Jack, ""Fare Thee Well to Harlem"" and ""Christmas Night in Harlem . """,he,21,Whitman,12,TRUE,Jack,67,FALSE
3133,An indication of the high esteem in which Mercer was held can be observed in that in 1964 he became the only lyricist to have his work recorded as a volume of Ella's celebrated Songbook albums for the Verve label .,he,19,Mercer,43,TRUE,Ella,160,FALSE
3134,"After Mercer's death in 1976 from a brain tumor, his widow, Ginger, arranged to give some unfinished lyrics he had written to Manilow to possibly develop into complete songs .",he,98,Mercer,7,FALSE,Ginger,61,TRUE
3135,"In 1931, Mercer married Ginger, a chorus girl, later a seamstress; and in 1940, when he was 30, the Mercers adopted a daughter, Amanda .",he,82,Mercer,10,FALSE,Ginger,25,TRUE
3136,"In 1941, shortly after the death of his father, Mercer began an affair with 19-year-old Judy while she was engaged to composer David .",she,100,Mercer,49,FALSE,Judy,89,TRUE
3137,"Lewis subsequently joined John's raid on Harpers Ferry in West Virginia in 1859, where he was fatally wounded .",he,83,Lewis,1,TRUE,John,27,FALSE
3138,"Eventually, Hughes and his father came to a compromise: Hughes would study engineering, so long as he could attend Columbia .",he,16,Hughes,13,TRUE,Hughes,13,FALSE
3139,"In 1943, Hughes began publishing stories about a character he called Jesse .",he,13,Hughes,10,TRUE,Jesse,70,FALSE
3140,"Hughes was featured reciting his poetry on the album Weary Blues , with music by Charles and Leonard, and he also contributed lyrics to Randy's Uhuru .",he,4,Hughes,1,TRUE,Charles,82,FALSE
3141,"One of James' mixed-race sons was Alexander, who was born on Long Cay in the Bahamas in 1803; in 1810 he immigrated to the United States with his father .",he,75,James,8,FALSE,Alexander,35,TRUE
3142,"Alexander traveled and worked in Haiti, where he fathered a son, Alfred, with a mistress .",he,42,Alexander,1,TRUE,Alfred,66,FALSE
3143,"While taking part in the American Negro Academy in 1897, Du presented a paper in which he rejected Frederick's plea for black Americans to integrate into white society .",he,23,Du,58,TRUE,Frederick,100,FALSE
3144,"In 1901, Du wrote a review critical of Washington's autobiography Up from Slavery, which he later expanded and published to a wider audience as the essay ""Of Mr .",he,90,Du,10,TRUE,Washington,40,FALSE
3145,"After publishing a piece in Collier's magazine warning of the end of ""white supremacy"", Du had difficulty getting pieces accepted by major periodicals, although he did continue to publish columns regularly in The Horizon magazine .",he,60,Collier,29,FALSE,Du,89,TRUE
3146,"Du wrote an editorial in 1914 deploring the dismissal of blacks from federal posts, and he supported William when Trotter brusquely confronted Wilson about the President's failure to fulfill his campaign promise of justice for blacks .",he,42,Du,1,TRUE,William,102,FALSE
3147,"Responding to Garvey's slogan ""Africa for the Africans"", Du said that he supported that concept, but denounced Garvey's intention that Africa be ruled by African Americans .",he,44,Garvey,15,FALSE,Du,58,TRUE
3148,"Du knew that the racists would be unintentionally funny onstage; as he wrote to Moore, Senator Heflin ""would be a scream"" in a debate .",he,15,Du,1,TRUE,Moore,81,FALSE
3149,"When Du became editor of The Crisis magazine in 1911, he joined the Socialist Party of America on the advice of NAACP founders Mary, William and Charles .",he,2,Du,6,TRUE,Mary,128,FALSE
3150,"Although Du was not yet familiar with the communist theories of Karl or Vladimir, he concluded that socialism may be a better path towards racial equality than capitalism .",he,40,Du,10,TRUE,Karl,65,FALSE
3151,"Although Du generally endorsed socialist principles, his politics were strictly pragmatic: in 1929, he endorsed Democrat Jimmy for mayor of New York, rather than the socialist Norman, believing that Walker could do more immediate good for blacks, even though Thomas's platform was more consistent with Du's views .",he,101,Du,10,TRUE,Jimmy,122,FALSE
3152,"Arthur remarked that Du spent his time in Atlanta ""battering his life out against ignorance, bigotry, intolerance and slothfulness, projecting ideas nobody but he understands, and raising hopes for change which may be comprehended in a hundred years .",he,161,Arthur,1,TRUE,Du,22,FALSE
3153,"Du regained his passport in 1958, and with his second wife, Shirley Graham Du, he traveled around the world, visiting Russia and China .",he,80,Du,1,FALSE,Shirley Graham Du,61,TRUE
3154,"Du married Nina , with whom he had two children .",he,29,Du,1,FALSE,Nina,12,TRUE
3155,David grew close to Du and took his stepfather's name; he also worked for African-American causes .,he,44,David,1,TRUE,Du,21,FALSE
3156,"Blake's first biographer, Alexander, records that in June 1780 Blake was walking towards Basire's shop in Great Queen Street when he was swept up by a rampaging mob that stormed Newgate Prison .",he,22,Blake,1,FALSE,Alexander,27,TRUE
3157,Blake met Catherine in 1782 when he was recovering from a relationship that had culminated in a refusal of his marriage proposal .,he,14,Blake,1,FALSE,Catherine,11,TRUE
3158,"Blake's trouble with authority came to a head in August 1803, when he was involved in a physical altercation with a soldier, John .",he,42,Blake,1,TRUE,John,126,FALSE
3159,"The exact number of destroyed manuscripts is unknown, but shortly before his death Blake told a friend he had written ""twenty tragedies as long as Macbeth"", none of which survive .",he,2,Blake,84,TRUE,Macbeth,148,FALSE
3160,"Another acquaintance, William, also burned works by Blake that he considered lacking in quality, and John erased sexual imagery from a number of Blake's drawings .",he,5,William,23,TRUE,Blake,53,FALSE
3161,"Thompson's last finished work, Witness Against the Beast: William and the Moral Law , claims to show how far he was inspired by dissident religious ideas rooted in the thinking of the most radical opponents of the monarchy during the English Civil War .",he,22,Thompson,1,TRUE,William,59,FALSE
3162,"This mindset is reflected in an excerpt from Blake's Jerusalem: Blake believed the paintings of Sir Joshua, which depict the naturalistic fall of light upon objects, were products entirely of the ""vegetative eye"", and he saw Locke and Newton as ""the true progenitors of Sir Joshua' aesthetic"" .",he,81,Blake,46,TRUE,Blake,46,FALSE
3163,"The publication of the Life of William rapidly transformed Blake's reputation, in particular as he was taken up by Pre-Raphaelites and associated figures, in particular Dante and Algernon .",he,2,Blake,60,TRUE,Dante,170,FALSE
3164,"In Jung's own words: ""Blake a tantalizing study, since he compiled a lot of half or undigested knowledge in his fantasies .",he,56,Jung,4,FALSE,Blake,23,TRUE
3165,"Unfortunately, Athol became too ill to meet Porter in Honduras as he had planned .",he,67,Athol,16,TRUE,Porter,45,FALSE
3166,"Porter married again in 1907 to childhood sweetheart Sarah, whom he met again after revisiting his native state of North Carolina .",he,48,Porter,1,FALSE,Sarah,54,TRUE
3167,"Shortly thereafter Eshleman joined the faculty of the School of Critical Studies at the California Institute of the Arts in Valencia, where he organized a reading series and taught seminars on contemporary poetry, William, Wilhelm, T .",he,10,Eshleman,20,TRUE,William,215,FALSE
3168,"In addition to Lascaux, which Eshleman will visit on several more occasions over the next twenty-five years, he visits Font-de-Gaume, Combarelles, Niaux, Garges, Marsoulas, Le Portel, Le Tuc d Audoubert, and Les Trois Fr res, among other sites .",he,83,Eshleman,31,TRUE,Garges,155,FALSE
3169,"Working with Jos, he completes new translations of C sar Vallejo's Complete Posthumous Poetry .",he,19,Jos,14,TRUE,Vallejo,58,FALSE
3170,"Working with Norman, Eshleman translated several major works by Antonin, published as Four Texts in 1982, and, beginning in 1977, working with Annette, he translated the complete poetry of Aim saire in several volumes .",he,80,Norman,14,FALSE,Annette,144,TRUE
3171,"While in Budapest, Eshleman co-translated a short anthology of contemporary Hungarian poetry with Gyula, which he subsequently published in Sulfur 22 .",he,112,Eshleman,20,FALSE,Gyula,99,TRUE
3172,"The situation reached a point of no return and, as presented to Franco by Mola, the coup was unavoidable and he had to choose a side .",he,2,Franco,65,TRUE,Mola,75,FALSE
3173,"A rumoured state visit by Franco to Germany did not take place and a further rumour of a visit by Goering to Spain, after he had enjoyed a cruise in the Western Mediterranean, again did not materialise .",he,74,Franco,27,TRUE,Goering,99,FALSE
3174,"Franco had received important support from Adolf and Benito during the Spanish Civil War, and he had signed the Anti-Comintern Pact .",he,69,Franco,1,TRUE,Adolf,44,FALSE
3175,"Some historians argue that Franco made demands he knew Hitler would not accede to, in order to stay out of the war .",he,48,Franco,28,TRUE,Hitler,56,FALSE
3176,"On 19 June 1940, Franco pressed along a message to Hitler saying he wanted to enter the war, but Hitler was annoyed at Franco's demand for the French colony of Cameroon, which had been German before World War I, and which Hitler was planning on taking back for Plan Z .",he,66,Franco,18,FALSE,Hitler,52,TRUE
3177,"Quevedo, who was frail and very ill when he left from his confinement in 1643, resigned from royal court definitively to retire at Torre .",he,38,Quevedo,1,TRUE,Torre,132,FALSE
3178,"In the movie Alatriste, he was played by Juan .",he,5,Alatriste,14,TRUE,Juan,42,FALSE
3179,"Georgette traveled with Vallejo to Spain the end of December 1930 and returned in January 1932, when she became very ill and required an operation .",she,102,Georgette,1,TRUE,Vallejo,25,FALSE
3180,"Malanga's photography spans over four decades and encompasses portraits, nudes and the urban documentation of ""New York's Changing Scene,"" a phrase which he adapted from Margot, an architectural historian and advocate, whose Sunday News column of the same name had a direct bearing on the development of his photographic eye .",he,85,Malanga,1,TRUE,Margot,171,FALSE
3181,"Bloom was a standout student at Yale, where he clashed with the faculty of New Critics including William .",he,40,Bloom,1,TRUE,William,98,FALSE
3182,"Bloom then entered a phase of what he called ""religious criticism"", beginning with Ruin the Sacred Truths: Poetry and Belief from the Bible to the Present .",he,8,Bloom,1,TRUE,Ruin,84,FALSE
3183,"As in The Western Canon, Bloom criticized what he called the ""School of Resentment"" for its failure to live up to the challenge of Shakespeare's universality and for balkanizing the study of literature through multicultural and historicist departments .",he,8,Bloom,26,TRUE,Shakespeare,132,FALSE
3184,"Ammons along with Ashbery and Merrill, and he later identified Henri as the crucial American poet of the generation following those three .",he,44,Ammons,1,TRUE,Ashbery,19,FALSE
3185,"Jung said that she and her father were two people heading to the bottom of a river, except that Joyce was diving and Lucia was sinking .",she,16,Jung,1,TRUE,Joyce,97,FALSE
3186,"One friend reported that Joyce cried ""secret tears"" upon hearing Jesus' words on the cross and another suggested that he was a ""believer at heart"" because of his frequent attendance at church .",he,58,Joyce,26,TRUE,Jesus,66,FALSE
3187,"Gibson argues that Joyce ""remained a Catholic intellectual if not a believer"" since his thinking remained influenced by his cultural background, even though he lived apart from that culture .",he,158,Gibson,1,FALSE,Joyce,20,TRUE
3188,But as Terrence points out this schema was developed after the novel had been written and was not something that Joyce consulted as he wrote the novel .,he,35,Terrence,8,FALSE,Joyce,114,TRUE
3189,"Having completed work on Ulysses, Joyce was so exhausted that he did not write a line of prose for a year .",he,63,Ulysses,26,FALSE,Joyce,35,TRUE
3190,Stalin joined a forbidden book club at the school; he was particularly influenced by Nikolay's 1863 pro-revolutionary novel What Is To Be Done?,he,41,Stalin,1,TRUE,Nikolay,86,FALSE
3191,"Although Stalin held Lenin in deep respect, he was vocal in his disagreement with Lenin's view that the Bolsheviks should field candidates for the forthcoming election to the State Duma; Stalin saw the parliamentary process as a waste of time .",he,17,Stalin,10,FALSE,Lenin,22,TRUE
3192,"After the October 1912 Duma elections resulted in six Bolsheviks and six Mensheviks being elected, Stalin wrote articles calling for reconciliation between the two Marxist factions, for which he was criticised by Lenin .",he,8,Mensheviks,74,FALSE,Stalin,100,TRUE
3193,"Lenin twice asked Stalin to procure poison so that he could commit suicide, but Stalin never did so .",he,52,Lenin,1,TRUE,Stalin,19,FALSE
3194,"Despite this comradeship, Lenin disliked what he referred to as Stalin's ""Asiatic"" manner and told his sister Maria that Stalin was ""not intelligent"" .",he,47,Lenin,27,TRUE,Stalin,65,FALSE
3195,Stalin saw Trotsky whom he personally despised as the main obstacle to his dominance within the party .,he,25,Stalin,1,FALSE,Trotsky,12,TRUE
3196,"According to historian James, contemporary archival research shows that the motivation behind the purges was not Stalin attempting to establish his own personal dictatorship; evidence suggests he was committed to building the socialist state envisioned by Lenin .",he,74,James,24,TRUE,Stalin,114,FALSE
3197,"At the conference, Stalin repeated previous promises to Churchill that he would refrain from a ""Sovietization"" of Eastern Europe .",he,5,Stalin,20,FALSE,Churchill,57,TRUE
3198,"Stalin respected Lenin, but not uncritically, and spoke out when he believed that Lenin was wrong .",he,62,Stalin,1,TRUE,Lenin,18,FALSE
3199,"According to Volkogonov, ""Stalin's private life and working life were one and the same""; he did not take days off from political activities .",he,80,Volkogonov,14,FALSE,Stalin,27,TRUE
3200,"Little of this was fiction, although he could cite passages from Alexander, Nikolay, and Walt by heart .",he,38,Little,1,TRUE,Alexander,66,FALSE
3201,Khrushchev's de-Stalinisation process in Soviet society ended when he was replaced as leader by Leonid in 1964; the latter introduced a level of re-Stalinisation within the Soviet Union .,he,8,Khrushchev,1,TRUE,Leonid,97,FALSE
3202,"In 1904, having been arrested again in Geneva and expelled for falsifying his papers, Mussolini returned to Lausanne, where he attended the University of Lausanne's Department of Social Science, following the lessons of Vilfredo .",he,120,Mussolini,87,TRUE,Vilfredo,221,FALSE
3203,"While associated with socialism, Mussolini's writings eventually indicated that he had abandoned Marxism and egalitarianism in favor of Nietzsche's bermensch concept and anti-egalitarianism .",he,81,Mussolini,34,TRUE,Nietzsche,137,FALSE
3204,"On his release, Dumini allegedly told other people that Mussolini was responsible, for which he served further prison time .",he,41,Dumini,17,FALSE,Mussolini,57,TRUE
3205,"Hitler dismissed Ciano's comment, predicting instead that Britain and the other Western countries would back down, and he suggested that Italy should invade Yugoslavia .",he,72,Hitler,1,TRUE,Ciano,18,FALSE
3206,"By this time, Mussolini was so shaken from stress that he could no longer stand Hitler's boasting .",he,56,Mussolini,15,TRUE,Hitler,81,FALSE
3207,"After Mussolini left the palace, he was arrested by Carabinieri on the king's orders .",he,23,Mussolini,7,TRUE,Carabinieri,53,FALSE
3208,"Only two months after Mussolini had been dismissed and arrested, he was rescued from his prison at the Hotel Campo Imperatore in the Gran Sasso raid on 12 September 1943 by a special Fallschirmj ger unit and Waffen-SS commandos led by Major; Otto was also present .",he,66,Mussolini,23,TRUE,Major,236,FALSE
3209,"Mussolini's first wife was Ida, whom he married in Trento in 1914 .",he,38,Mussolini,1,FALSE,Ida,28,TRUE
3210,"According to Denis, ""In Nietzsche he found justification for his crusade against the Christian virtues of humility, resignation, charity, and goodness . """,he,32,Denis,14,FALSE,Nietzsche,25,TRUE
3211,"Mussolini made vitriolic attacks against Christianity and the Catholic Church, which he accompanied with provocative remarks about the consecrated host, and about a love affair between Christ and Mary .",he,60,Mussolini,1,TRUE,Christ,42,FALSE
3212,"In December 1943, Mussolini made a confession to journalist/politician Bruno that seems to indicate that he regretted the Manifesto of Race: The Racial Manifesto could have been avoided .",he,106,Mussolini,19,FALSE,Bruno,72,TRUE
3213,"His oldest son, Benito, from his marriage with Ida, was ordered to stop declaring that Mussolini was his father and in 1935 forcibly committed to an asylum in Milan, where he was murdered on 26 August 1942 after repeated coma-inducing injections .",he,109,Benito,17,TRUE,Ida,48,FALSE
3214,"The episode ""The Ghost of Nero"" of the television series The Time Tunnel depict Mussolini as a corporal; at the end of the episode, he becomes indwelt by the ghost of Nero .",he,2,Nero,27,FALSE,Mussolini,81,TRUE
3215,"Harkins, launched an operation with 45 helicopters flown by American pilots landing a battalion of South Vietnamese infantry to attack a Viet Cong base while excluding the media, Halberstam flew into a rage when he was told to report the operation as a victory .",he,15,Harkins,1,FALSE,Halberstam,180,TRUE
3216,Maneli suspected the real reason for refusing Haberstam permission to enter North Vietnam was the belief by the North Vietnamese that he might be an American spy .,he,19,Maneli,1,TRUE,Haberstam,47,FALSE
3217,"Lodge has been shortlisted for the Booker Prize twice, for Small World and Nice Work, and in 1989, Lodge he chaired the Booker Prize judges .",he,33,Lodge,1,TRUE,Lodge,1,FALSE
3218,"When Mamet adapted his play for the 1992 film Glengarry, he wrote an additional part for Alec .",he,2,Mamet,6,TRUE,Glengarry,47,FALSE
3219,"McCullough has also narrated numerous documentaries, such as The Civil War by Ken, as well as the 2003 film Seabiscuit; and he hosted American Experience for twelve years .",he,63,McCullough,1,TRUE,Ken,79,FALSE
3220,"As Brian, he wrote the ""Mike Tucker"" trilogy in acknowledged tribute to the Parker novels of Richard .",he,11,Brian,4,TRUE,Parker,77,FALSE
3221,"Koontz was taken with the charity while he was researching his novel Midnight, a book which included a CCI-trained dog, a black Labrador Retriever, named Moose .",he,24,Koontz,1,TRUE,Moose,155,FALSE
3222,"In October 2008, Koontz revealed that he had adopted a new dog, Anna .",he,39,Koontz,18,TRUE,Anna,65,FALSE
3223,"Potter had at least at some times actually been an admirer of Mrs Whitehouse: the journalist Stanley found in 1973 that he ""loves the idea of Mrs Whitehouse .",he,80,Potter,1,FALSE,Stanley,94,TRUE
3224,"In her last film role, Coral portrayed the elderly Alice who recalls in flashbacks her childhood when she was the inspiration for Lewis's Alice in Wonderland .",she,103,Coral,24,TRUE,Alice,52,FALSE
3225,"Although Potter won few awards, he is held in high regard by many within the television and film industry, and was an influence on such creators as Mark, Steven, Andrew, Alain, and Peter .",he,33,Potter,10,TRUE,Mark,149,FALSE
3226,"After the war, Athill helped her friend Andr establish the publishing house Allan, and five years later, in 1952, she was a founding director of the publishing company that was given his name .",she,115,Athill,16,FALSE,Andr,41,TRUE
3227,"Gabaldon lives in Scottsdale, Arizona with her husband Doug, with whom she has three adult children .",she,72,Gabaldon,1,FALSE,Doug,56,TRUE
3228,"Barthelme's thoughts and work were largely the result of 20th-century angst as he read extensively, for example in Pascal, Husserl, Heidegger, Kierkegaard, Ionesco, Beckett, Sartre, and Camus .",he,5,Barthelme,1,TRUE,Pascal,116,FALSE
3229,"Literary critics have noted that Barthelme, like St , whom he admired, plays with the meanings of words, relying on poetic intuition to spark new connections of ideas buried in the expressions and conventional responses .",he,38,Barthelme,34,TRUE,St,50,FALSE
